2019-01-26 09:54:58,804 charges_calc.py:104 INFO called load_rentals_file function
2019-01-26 09:54:58,804 charges_calc.py:63  INFO load json file into data
2019-01-26 09:54:58,804 charges_calc.py:106 INFO called calculate_additional_fields function
2019-01-26 10:19:42,270 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,271 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,271 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,272 charges_calc.py:86  ERROR The rental end date 2017-12-04 00:00:00 is earlier than the rental start date 2017-12-19 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,273 charges_calc.py:86  ERROR The rental end date 2016-12-13 00:00:00 is earlier than the rental start date 2017-09-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,274 charges_calc.py:86  ERROR The rental end date 2017-03-25 00:00:00 is earlier than the rental start date 2017-12-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,275 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,276 charges_calc.py:86  ERROR The rental end date 2016-03-01 00:00:00 is earlier than the rental start date 2017-07-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,277 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,277 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,278 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,279 charges_calc.py:86  ERROR The rental end date 2017-01-17 00:00:00 is earlier than the rental start date 2017-02-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,280 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,280 charges_calc.py:86  ERROR The rental end date 2016-10-22 00:00:00 is earlier than the rental start date 2017-05-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,281 charges_calc.py:86  ERROR The rental end date 2017-03-21 00:00:00 is earlier than the rental start date 2018-09-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,282 charges_calc.py:86  ERROR The rental end date 2017-09-21 00:00:00 is earlier than the rental start date 2018-04-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,283 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,283 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,284 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,285 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,285 charges_calc.py:86  ERROR The rental end date 2017-01-15 00:00:00 is earlier than the rental start date 2018-07-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,286 charges_calc.py:86  ERROR The rental end date 2016-12-13 00:00:00 is earlier than the rental start date 2017-10-04 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,286 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,287 charges_calc.py:86  ERROR The rental end date 2018-07-30 00:00:00 is earlier than the rental start date 2018-09-13 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,288 charges_calc.py:86  ERROR The rental end date 2017-08-21 00:00:00 is earlier than the rental start date 2018-01-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,288 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,289 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,290 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,291 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,292 charges_calc.py:86  ERROR The rental end date 2016-03-05 00:00:00 is earlier than the rental start date 2018-01-29 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,307 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,308 charges_calc.py:86  ERROR The rental end date 2018-05-21 00:00:00 is earlier than the rental start date 2018-06-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,309 charges_calc.py:86  ERROR The rental end date 2018-05-14 00:00:00 is earlier than the rental start date 2018-06-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,309 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,310 charges_calc.py:86  ERROR The rental end date 2017-10-08 00:00:00 is earlier than the rental start date 2018-07-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,311 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,312 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,312 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,313 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,314 charges_calc.py:86  ERROR The rental end date 2017-06-10 00:00:00 is earlier than the rental start date 2018-11-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,314 charges_calc.py:86  ERROR The rental end date 2016-09-17 00:00:00 is earlier than the rental start date 2017-09-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,315 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,316 charges_calc.py:86  ERROR The rental end date 2018-01-15 00:00:00 is earlier than the rental start date 2018-06-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,316 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,317 charges_calc.py:86  ERROR The rental end date 2017-04-20 00:00:00 is earlier than the rental start date 2017-11-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,317 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,318 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,319 charges_calc.py:86  ERROR The rental end date 2016-11-21 00:00:00 is earlier than the rental start date 2018-09-11 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,319 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,320 charges_calc.py:86  ERROR The rental end date 2016-12-26 00:00:00 is earlier than the rental start date 2018-05-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,320 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,321 charges_calc.py:86  ERROR The rental end date 2017-05-06 00:00:00 is earlier than the rental start date 2017-05-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,322 charges_calc.py:86  ERROR The rental end date 2017-05-29 00:00:00 is earlier than the rental start date 2017-11-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,327 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,329 charges_calc.py:86  ERROR The rental end date 2016-06-09 00:00:00 is earlier than the rental start date 2017-01-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,330 charges_calc.py:86  ERROR The rental end date 2016-07-18 00:00:00 is earlier than the rental start date 2018-12-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,330 charges_calc.py:86  ERROR The rental end date 2016-12-11 00:00:00 is earlier than the rental start date 2018-07-21 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:19:42,331 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,331 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:19:42,332 charges_calc.py:86  ERROR The rental end date 2017-08-06 00:00:00 is earlier than the rental start date 2017-08-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
